rok,mesic,kraj_kod,kraj_nazev,diagnoza,diagnoza_nazev,vek_kod,vek_nazev,pohlavi,EWS,pocet_pripadu
2022,8,CZ071,Olomoucký kraj,B58,Toxoplazmóza [toxoplasmosis],66065069,65–69 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66001004,1–4 roky,Z,0,3
2022,8,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66005009,5–9 let,Z,0,2
2022,8,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66015019,15–19 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66045049,45–49 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B85,"Zavšivení – pedikulóza [pediculosis], ftiriáza [phthiriasis]",66005009,5–9 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B85,"Zavšivení – pedikulóza [pediculosis], ftiriáza [phthiriasis]",66005009,5–9 let,Z,0,2
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66010014,10–14 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66015019,15–19 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66020024,20–24 let,Z,0,3
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66025029,25–29 let,M,0,2
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66025029,25–29 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66035039,35–39 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66040044,40–44 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66045049,45–49 let,Z,0,2
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66050054,50–54 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66055059,55–59 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66060064,60–64 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66065069,65–69 let,M,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66065069,65–69 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66070074,70–74 let,M,0,2
2022,8,CZ071,Olomoucký kraj,B86,Svrab [scabies],66070074,70–74 let,Z,0,4
2022,8,CZ071,Olomoucký kraj,G00,Bakteriální zánět mozkových a míšních plen (bakter. meningitida) NJ,66050054,50–54 let,M,0,1
2022,8,CZ071,Olomoucký kraj,W54,Kousnutí nebo úder psem,66040044,40–44 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,W54,Kousnutí nebo úder psem,66060064,60–64 let,Z,0,1
2022,8,CZ071,Olomoucký kraj,W54,Kousnutí nebo úder psem,66075999,75+ let,M,0,1
2022,8,CZ071,Olomoucký kraj,W55,Kousnutí nebo úder jinými savci,66030034,30–34 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66000000,0 let,M,0,5
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66000000,0 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,M,0,9
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,Z,0,11
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,M,0,7
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,Z,0,5
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,M,0,4
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66015019,15–19 let,M,0,6
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66015019,15–19 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66025029,25–29 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66025029,25–29 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66030034,30–34 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66030034,30–34 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66035039,35–39 let,M,0,3
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66040044,40–44 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66055059,55–59 let,Z,0,4
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66060064,60–64 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66060064,60–64 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,Z,0,6
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66070074,70–74 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66070074,70–74 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,M,0,2
2022,9,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A03,Shigelóza,66035039,35–39 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66000000,0 let,M,0,13
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66000000,0 let,Z,0,9
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66001004,1–4 roky,M,0,17
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66001004,1–4 roky,Z,0,20
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66005009,5–9 let,M,0,6
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66005009,5–9 let,Z,0,5
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66010014,10–14 let,M,0,6
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66015019,15–19 let,M,0,5
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66015019,15–19 let,Z,0,5
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66020024,20–24 let,M,0,6
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66020024,20–24 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66025029,25–29 let,M,0,4
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66025029,25–29 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66030034,30–34 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66035039,35–39 let,M,0,4
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66035039,35–39 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66040044,40–44 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66040044,40–44 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66045049,45–49 let,M,0,4
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66045049,45–49 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66050054,50–54 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66055059,55–59 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66055059,55–59 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66060064,60–64 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66060064,60–64 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66065069,65–69 let,M,0,3
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66065069,65–69 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66070074,70–74 let,M,0,3
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66070074,70–74 let,Z,0,5
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66075999,75+ let,M,0,6
2022,9,CZ071,Olomoucký kraj,A04,Jiné bakteriální střevní infekce,66075999,75+ let,Z,0,6
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66000000,0 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66000000,0 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66001004,1–4 roky,M,0,4
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66001004,1–4 roky,Z,0,7
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66005009,5–9 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66010014,10–14 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66015019,15–19 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66015019,15–19 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66035039,35–39 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A37,Dávivý kašel [pertussis],66001004,1–4 roky,Z,0,1
2022,9,CZ071,Olomoucký kraj,A37,Dávivý kašel [pertussis],66030034,30–34 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A37,Dávivý kašel [pertussis],66075999,75+ let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A38,Spála [scarlatina],66001004,1–4 roky,M,0,1
2022,9,CZ071,Olomoucký kraj,A39,Meningokokové infekce,66000000,0 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A40,Streptokoková sepse,66065069,65–69 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66050054,50–54 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66050054,50–54 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66060064,60–64 let,M,0,5
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66060064,60–64 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66065069,65–69 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66070074,70–74 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66070074,70–74 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66075999,75+ let,M,0,2
2022,9,CZ071,Olomoucký kraj,A46,Růže – erysipel,66075999,75+ let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A48,Jiné bakteriální nemoci nezařazené jinde,66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A48,Jiné bakteriální nemoci nezařazené jinde,66070074,70–74 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66020024,20–24 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66035039,35–39 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66001004,1–4 roky,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66001004,1–4 roky,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66005009,5–9 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66005009,5–9 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66010014,10–14 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66015019,15–19 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66025029,25–29 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66025029,25–29 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66035039,35–39 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66040044,40–44 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66040044,40–44 let,Z,0,4
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66045049,45–49 let,Z,0,5
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66050054,50–54 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66050054,50–54 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66055059,55–59 let,M,0,2
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66055059,55–59 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66060064,60–64 let,Z,0,6
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66065069,65–69 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66065069,65–69 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66070074,70–74 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66075999,75+ let,M,0,1
2022,9,CZ071,Olomoucký kraj,A69,Jiné spirochetové infekce,66075999,75+ let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A81,Atypické virové infekce centrální nervové soustavy,66075999,75+ let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A84,Virová encefalitida přenášená klíšťaty,66010014,10–14 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A84,Virová encefalitida přenášená klíšťaty,66055059,55–59 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A84,Virová encefalitida přenášená klíšťaty,66060064,60–64 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,A86,Neurčená virová encefalitida,66065069,65–69 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,A87,Virová meningitida,66005009,5–9 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A87,Virová meningitida,66070074,70–74 let,M,0,1
2022,9,CZ071,Olomoucký kraj,A87,Virová meningitida,66070074,70–74 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B00,Infekce virem Herpes simplex,66060064,60–64 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66001004,1–4 roky,M,0,17
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66001004,1–4 roky,Z,0,10
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66005009,5–9 let,M,0,7
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66005009,5–9 let,Z,0,10
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66010014,10–14 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66015019,15–19 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B01,Plané neštovice [varicella],66025029,25–29 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66005009,5–9 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66030034,30–34 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66045049,45–49 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66050054,50–54 let,M,0,2
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66050054,50–54 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66055059,55–59 let,M,0,2
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66055059,55–59 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66060064,60–64 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66065069,65–69 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66065069,65–69 let,Z,0,4
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66070074,70–74 let,M,0,2
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66070074,70–74 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66075999,75+ let,M,0,4
2022,9,CZ071,Olomoucký kraj,B02,Pásový opar [herpes zoster],66075999,75+ let,Z,0,9
2022,9,CZ071,Olomoucký kraj,B04,Opičí neštovice,66020024,20–24 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66000000,0 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66000000,0 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66001004,1–4 roky,M,0,4
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66001004,1–4 roky,Z,0,6
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66005009,5–9 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66005009,5–9 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B15,Akutní hepatitida A,66045049,45–49 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B15,Akutní hepatitida A,66050054,50–54 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B17,Jiná akutní virová hepatitida,66060064,60–64 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B17,Jiná akutní virová hepatitida,66070074,70–74 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B18,Chronická virová hepatitida,66025029,25–29 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B18,Chronická virová hepatitida,66035039,35–39 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B18,Chronická virová hepatitida,66040044,40–44 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B18,Chronická virová hepatitida,66050054,50–54 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B18,Chronická virová hepatitida,66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66001004,1–4 roky,M,0,1
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66001004,1–4 roky,Z,0,1
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66005009,5–9 let,M,0,2
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66005009,5–9 let,Z,0,4
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66010014,10–14 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B80,Enterobióza [enterobiasis],66015019,15–19 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66005009,5–9 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66010014,10–14 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66015019,15–19 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66020024,20–24 let,M,0,2
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66020024,20–24 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66025029,25–29 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66025029,25–29 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66045049,45–49 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66050054,50–54 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66055059,55–59 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66060064,60–64 let,Z,0,3
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66065069,65–69 let,M,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66065069,65–69 let,Z,0,1
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66070074,70–74 let,Z,0,2
2022,9,CZ071,Olomoucký kraj,B86,Svrab [scabies],66075999,75+ let,M,0,1
2022,9,CZ071,Olomoucký kraj,B88,Napadení jinými ektoparazity,66075999,75+ let,Z,0,1
2022,9,CZ071,Olomoucký kraj,J13,Zánět plic‚ původce: Streptococcus pneumoniae,66060064,60–64 let,M,0,1
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66000000,0 let,M,0,2
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,M,0,16
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,Z,0,12
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,M,0,8
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,Z,0,6
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,M,0,6
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,Z,0,4
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66015019,15–19 let,M,0,2
2022,10,CZ071,Olomoucký kraj,A02,Jiné infekce způsobené salmonelami,66015019,15–19 let,Z,0,2
