ciselnik,ciselnik_kod,ciselnik_nazev,kod_IRI,kod,kod_tecka,nazev,kod_kapitola_rozsah,kod_kapitola_cislo,nazev_kapitola,platnost_od,platnost_do
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.45,M2345,M23.45,Volné těleso v koleně; zadní roh vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.46,M2346,M23.46,Volné těleso v koleně; jiná a neurčená část vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.47,M2347,M23.47,Volné těleso v koleně; pouzdrový vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.49,M2349,M23.49,"Volné těleso v koleně; neurčený vaz, meniskus",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.5,M235,M23.5,Chronická nestabilita kolena,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.50,M2350,M23.50,Chronická nestabilita kolena; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.51,M2351,M23.51,"Chronická nestabilita kolena; přední vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.52,M2352,M23.52,"Chronická nestabilita kolena; zadní vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.53,M2353,M23.53,"Chronická nestabilita kolena; vnitřní vaz, neurčená část vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.54,M2354,M23.54,"Chronická nestabilita kolena; zevní vaz, přední roh vnějšího menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.55,M2355,M23.55,Chronická nestabilita kolena; zadní roh vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.56,M2356,M23.56,Chronická nestabilita kolena; jiná a neurčená část vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.57,M2357,M23.57,Chronická nestabilita kolena; pouzdrový vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.59,M2359,M23.59,"Chronická nestabilita kolena; neurčený vaz, meniskus",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.6,M236,M23.6,Jiné spontánní roztržení vazu(-ů) kolena,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.60,M2360,M23.60,Jiné spontánní roztržení vazu(-ů) kolena; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.61,M2361,M23.61,Jiné spontánní roztržení vazu(-ů) kolena; přední zkřížený vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.62,M2362,M23.62,Jiné spontánní roztržení vazu(-ů) kolena; zadní zkřížený vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.63,M2363,M23.63,Jiné spontánní roztržení vazu(-ů) kolena; vnitřní postranní vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.64,M2364,M23.64,Jiné spontánní roztržení vazu(-ů) kolena; zevní postranní vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.66,M2366,M23.66,Jiné spontánní roztržení vazu(-ů) kolena; jiná a neurčená část vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,2012-12-31
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.67,M2367,M23.67,Jiné spontánní roztržení vazu(-ů) kolena; kapsulární vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.69,M2369,M23.69,Jiné spontánní roztržení vazu(-ů) kolena; neurčený vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.7,M237,M23.7,Cystický meniskus; pouzdrový vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,2011-12-31
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.8,M238,M23.8,Jiné vnitřní poruchy kolenního kloubu,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.80,M2380,M23.80,Jiné vnitřní poruchy kolenního kloubu; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.81,M2381,M23.81,"Jiné vnitřní poruchy kolenního kloubu; přední vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.82,M2382,M23.82,"Jiné vnitřní poruchy kolenního kloubu; zadní vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.83,M2383,M23.83,"Jiné vnitřní poruchy kolenního kloubu; vnitřní vaz, neurčená část menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.84,M2384,M23.84,"Jiné vnitřní poruchy kolenního kloubu; zevní vaz, přední roh vnějšího menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.85,M2385,M23.85,Jiné vnitřní poruchy kolenního kloubu; zadní roh vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.86,M2386,M23.86,Jiné vnitřní poruchy kolenního kloubu; jiná a neurčená část vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.87,M2387,M23.87,Jiné vnitřní poruchy kolenního kloubu; pouzdrový vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.89,M2389,M23.89,"Jiné vnitřní poruchy kolenního kloubu; neurčený vaz, meniskus",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.9,M239,M23.9,Vnitřní poruchy kolenního kloubu NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.90,M2390,M23.90,Vnitřní poruchy kolenního kloubu NS; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.91,M2391,M23.91,"Vnitřní poruchy kolenního kloubu NS; přední vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.92,M2392,M23.92,"Vnitřní poruchy kolenního kloubu NS; zadní vaz, roh vnitřního menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.93,M2393,M23.93,"Vnitřní poruchy kolenního kloubu NS; vnitřní vaz, neurčená část menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.94,M2394,M23.94,"Vnitřní poruchy kolenního kloubu NS; zevní vaz, přední roh vnějšího menisku",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.95,M2395,M23.95,Vnitřní poruchy kolenního kloubu NS; zadní roh vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.96,M2396,M23.96,Vnitřní poruchy kolenního kloubu NS; jiná a neurčená část vnějšího menisku,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.97,M2397,M23.97,Vnitřní poruchy kolenního kloubu NS; pouzdrový vaz,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M23.99,M2399,M23.99,"Vnitřní poruchy kolenního kloubu NS; neurčený vaz, meniskus",M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24,M24,M24,Jiné určené poruchy uspořádání kloubu,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.0,M240,M24.0,Volné těleso v kloubu,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.00,M2400,M24.00,Volné těleso v kloubu; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.01,M2401,M24.01,Volné těleso v kloubu; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.02,M2402,M24.02,Volné těleso v kloubu; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.03,M2403,M24.03,Volné těleso v kloubu; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.04,M2404,M24.04,Volné těleso v kloubu; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.05,M2405,M24.05,Volné těleso v kloubu; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.06,M2406,M24.06,Volné těleso v kloubu; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.07,M2407,M24.07,Volné těleso v kloubu; kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.09,M2409,M24.09,Volné těleso v kloubu; lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.1,M241,M24.1,Jiná onemocnění chrupavky kloubní,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.10,M2410,M24.10,Jiná onemocnění chrupavky kloubní; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M24.11,M2411,M24.11,Jiná onemocnění chrupavky kloubní; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
